PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,cluster,cluster_grouped,cluster_typ,assigned_perk,buchung,perk_encoded
1.8738240303854419,-1.4341318396247984,-5.2699515036099,0.6350262875297243,4.7073276416305205,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
0.27719541821459526,6.690967601295004,0.24250610689448449,0.010701608364816817,7.335312196270062,28,28,Vielflieger,Free Checked Bag,0,2
2.4156770073166154,-1.5232532557927225,-4.773312611663833,-0.8433394366162492,5.085391779825928,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-11.298781111177682,1.1348685051323066,-0.1256855817754272,-1.9428222776287258,0.49361447763997246,34,34,Business-Reisende,No Cancellation Fees,0,4
-4.2643721789772036,7.858604023976797,1.0901423533179346,1.8818125962638594,-5.085567581434099,16,16,Sparsame Reisende,Exclusive Discounts,0,1
-4.712039825251271,8.144299850294786,1.1930851840625085,2.2291246759180234,-3.5855128994653143,16,16,Sparsame Reisende,Exclusive Discounts,0,1
2.171252809504937,-1.2005002379102747,-4.889255483792427,-0.2756381077339718,5.302925018191861,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-10.990156067532546,1.2969946257328875,-0.11999330635516481,-1.9165856898354496,0.8523155993865381,34,34,Business-Reisende,No Cancellation Fees,0,4
1.1203931157662217,7.11301122415111,0.2241013281081281,-0.011954441457300291,7.64414396302971,28,28,Vielflieger,Free Checked Bag,0,2
3.3738293190688786,-0.8541793069612206,-4.756957616535527,-0.7805329804091556,4.894250026561021,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
3.2552266356857626,-1.4906698625173893,-4.842840596894719,-1.0463546430840074,4.543493088864022,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
-11.183846254335087,1.195245790920878,-0.12356572509494113,-1.9330515266020347,0.6271981349812186,34,34,Business-Reisende,No Cancellation Fees,1,4
2.431540761039632,0.24183705187561352,-3.9041437869163422,-1.2296227785348153,4.870554257441476,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
3.3570162393911156,-1.065353131136781,-4.98236474463829,-0.5178732643690163,5.144364277085917,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
4.745587156196555,-1.7634770065473324,-5.052784167554571,-1.5899164170843738,4.720420869379966,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
-11.337920626709803,1.1143078346809956,-0.1264074703804252,-1.946149575126416,0.4481243645883155,34,34,Business-Reisende,No Cancellation Fees,0,4
0.7359774171164633,7.014160726546585,0.25407336358077326,0.04992956676669902,7.325017265712767,28,28,Vielflieger,Free Checked Bag,0,2
-5.0628989389489325,7.932590048953152,1.1807648514333824,2.179027340228769,-4.0995715514031295,16,16,Sparsame Reisende,Exclusive Discounts,0,1
0.4116346163603617,6.841489093002435,0.2472683706542671,0.020257381480430325,6.945213854450527,28,28,Vielflieger,Free Checked Bag,1,2
-4.989200177533185,7.9987026810921975,1.1879732429117456,2.2055629395483036,-3.907644013949688,16,16,Sparsame Reisende,Exclusive Discounts,1,1
3.723449047542149,-0.6824610001637135,-4.46522388121423,-1.492402532385256,4.624317755164337,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
3.4865175260722454,-1.347263043029745,-4.875870626108769,-1.0609737049906638,5.494358845887143,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-3.999496916860579,7.931717730206584,1.0809309278432955,1.8554767306664486,-5.0338358865929616,16,16,Sparsame Reisende,Exclusive Discounts,0,1
3.4892543586611597,-0.5198861015769544,-4.121242626010544,-1.8466117400685098,4.436739549887256,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
2.570844407927603,-0.7169653110912031,-4.161487661086863,-1.628611937187105,5.02892771456825,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
4.766400238007847,4.2934177530662545,4.924906224098871,0.996833033443381,-0.6354140213794892,57,57,Gelegenheitsreisende,Free Hotel Meal,0,3
-4.384755342164326,8.076258480829823,1.1478902845896781,2.0794023066128204,-4.135934410234765,16,16,Sparsame Reisende,Exclusive Discounts,0,1
-4.74864024131351,8.09457918160847,1.185899971124242,2.2034518994623244,-3.7463333746755065,16,16,Sparsame Reisende,Exclusive Discounts,0,1
0.7139681735796914,7.008784402173312,0.25589120326353254,0.053732471512559776,7.307096814392846,28,28,Vielflieger,Free Checked Bag,0,2
-0.12550556815254543,6.755307275375646,0.30782149327690134,0.15437244781079595,6.56362310914796,28,28,Vielflieger,Free Checked Bag,0,2
-4.6418285065816205,7.938272413506686,1.1425209441511859,2.055372226391065,-4.446127010887319,16,16,Sparsame Reisende,Exclusive Discounts,0,1
0.5561301774506298,6.525751653004502,0.15823835417924448,-0.18986508060290364,7.677490569160265,28,28,Vielflieger,Free Checked Bag,0,2
3.334285931714965,-1.0333160176115255,-5.105335368034809,-0.13329889828539931,5.179404739344723,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
2.9713210871144993,-1.2059476634387785,-4.617693164937561,-1.2654879610917282,5.506414860805524,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
3.7911289538029456,-2.3155034328886277,-5.23072487570238,-1.2302209455659368,5.046980492315952,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-4.493164270289393,7.910348425278832,1.122628620209874,1.9895698927288061,-4.684578061518177,16,16,Sparsame Reisende,Exclusive Discounts,1,1
3.4181533778155933,-0.27299332496376655,-4.252905841050965,-1.425063606143075,4.003669606479179,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
2.3349040106903662,-0.9821898041522714,-4.478794974482278,-0.9626151849967455,4.403727122632724,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-4.565195769757572,7.902577214988103,1.1277193579278768,2.0056928238063154,-4.651666609218996,16,16,Sparsame Reisende,Exclusive Discounts,0,1
2.991573926684985,-1.3226457529797568,-4.812651127742388,-0.9228212654986594,5.195078420262837,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
4.097744877359389,-1.4316127054061967,-4.451931943487384,-2.4535158136784503,4.684356483779634,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-4.261889006572026,8.008738002705298,1.1219619017168636,1.9921375099315048,-4.50539192166845,16,16,Sparsame Reisende,Exclusive Discounts,0,1
-11.222220724007858,1.1750870124087092,-0.1242735032062181,-1.9363137866270108,0.5825972006063673,34,34,Business-Reisende,No Cancellation Fees,0,4
-4.182446247972542,8.001377380348522,1.112946172248107,1.962568608373531,-4.603485371406532,16,16,Sparsame Reisende,Exclusive Discounts,0,1
2.5295125235143376,-0.268841884279693,-4.178687582733913,-1.1324779405218388,5.549847078094874,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
2.3301653269745195,-1.756537397411952,-5.286342475024087,0.06134620660402268,5.371884834017873,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
0.6217897219193396,6.706005797572175,0.18918855395775203,-0.11225943942545014,7.5302713948502324,28,28,Vielflieger,Free Checked Bag,0,2
-10.997932583007337,1.2929094864621806,-0.12013673628349997,-1.917246780810344,0.8432773023282647,34,34,Business-Reisende,No Cancellation Fees,1,4
-4.124043712885808,7.976592268411949,1.1021820787663181,1.9264968567700895,-4.750747869140313,16,16,Sparsame Reisende,Exclusive Discounts,0,1
2.2137466728355237,-0.8594300900270899,-4.357450784400698,-1.1236919878861427,4.048593473394067,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
1.7342505932499825,-0.7585050227796334,-4.1775354718617965,-1.168911160223299,5.02535622186069,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
2.4023046002910533,-1.1534840917409628,-4.347322215037313,-1.6424188324326607,5.197519161072822,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
4.571305756284429,-0.7239124453039159,-4.447597557450304,-1.9016714646228365,4.678846858224369,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
1.8711478724511188,-0.060027425525025546,-4.068505116954196,-0.837256242933635,5.53598486920068,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
2.7491959987364583,-0.6180043669427578,-4.115333376972914,-1.7709281429357215,5.774084482356879,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
4.180100299426244,4.5134202006264434,4.573271791698472,0.9510047497361835,-1.521305064480221,57,57,Gelegenheitsreisende,Free Hotel Meal,0,3
-4.21277852812959,7.869924645095381,1.087724541954003,1.8745217654400455,-5.086820468273085,16,16,Sparsame Reisende,Exclusive Discounts,1,1
-10.87574156564926,1.3570985599817034,-0.11788304709331232,-1.9068591748124613,0.9852944713694591,34,34,Business-Reisende,No Cancellation Fees,0,4
3.092865447279911,-0.4490306627120394,-4.092492112779096,-1.7276944234678488,5.3451406439209475,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
2.1978862114283015,-0.6140684821083724,-4.515322632943743,-0.5528206028896165,5.848512156832141,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-11.285177995973076,1.1420144589089585,-0.1254346861338953,-1.9416658603720043,0.509424771663777,34,34,Business-Reisende,No Cancellation Fees,0,4
-0.020405021753237662,6.8490178628399505,0.3236010430420394,0.1986224809798074,6.733453047849865,28,28,Vielflieger,Free Checked Bag,0,2
4.470963576861092,3.921503211936798,4.897931947007228,0.8649034594313898,-1.4236974018225963,57,57,Gelegenheitsreisende,Free Hotel Meal,0,3
2.586197139668656,-1.4854272646154034,-5.116125110102162,-0.23531312333698606,4.262343153715126,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
1.8185702508807768,-0.6393932745852207,-4.580563492492451,-0.2631795218353812,5.290641590339866,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
3.737874838677161,-0.8101159440195274,-4.3959413401235725,-1.80662527393394,4.235010790696154,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
3.546897702899952,-0.16678590287679457,-4.166133612090737,-1.5667546945617827,4.743106098911585,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-11.171397709635677,1.2017852286651438,-0.12333612433353291,-1.9319932607787331,0.6416665232074377,34,34,Business-Reisende,No Cancellation Fees,0,4
4.590775378816856,-1.2125009451360158,-4.455565748435137,-2.4931042682511713,4.011160142970464,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
0.5417041887856562,6.730822622577737,0.21175830909217952,-0.05771241177886344,7.520022099544176,28,28,Vielflieger,Free Checked Bag,0,2
4.288575269569594,4.478735239921315,4.566791891318337,0.9058787810128299,-1.951335378572126,57,57,Gelegenheitsreisende,Free Hotel Meal,0,3
3.0327829079998168,-0.6900973310721283,-4.501936982911823,-0.9653568197774351,5.442756285820681,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
5.466168071097747,3.9431243423432702,4.7906445246316345,0.618378260788679,-0.8719001652544112,57,57,Gelegenheitsreisende,Free Hotel Meal,1,3
0.9064626027473874,6.8029634158537124,0.17553366104777535,-0.13629589738734138,7.796013434917943,28,28,Vielflieger,Free Checked Bag,0,2
1.514624307112632,-0.5647258912528491,-3.989795840848653,-1.228616751710069,5.182341496397858,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
0.3938416451577549,6.703895390772697,0.2272755741406336,-0.02373196037133196,7.411011918354052,28,28,Vielflieger,Free Checked Bag,1,2
3.912963817496386,-0.5592350032096773,-4.35473449132127,-1.6276216231423017,5.167449372644156,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
4.285197094766225,-0.48030981327049704,-4.209904579633311,-2.0421567430680048,5.11571453539437,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
0.5814436069384974,6.696832197228389,0.19276609615190665,-0.10466259351826634,7.498265159971509,28,28,Vielflieger,Free Checked Bag,0,2
-4.6936742658153126,8.13455628889314,1.1892840499308877,2.2163389947864625,-3.6393836962136543,16,16,Sparsame Reisende,Exclusive Discounts,1,1
2.664619498807927,-0.670634437088784,-4.232717945470789,-1.3556226896532637,4.4729803907993615,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
2.5649365409562,-0.49030168332154445,-4.232391374825751,-1.264362794072544,5.95828828595571,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-4.400658163400347,8.062337543634161,1.1464084890842265,2.0739316261592746,-4.176010831391488,16,16,Sparsame Reisende,Exclusive Discounts,0,1
3.8038104998989555,4.247545846367233,5.016717378308941,1.1968368530796227,-1.341912210088286,57,57,Gelegenheitsreisende,Free Hotel Meal,1,3
3.700249860112979,-0.7892919483967945,-4.478536572540117,-1.4246693290367514,4.5788198159150575,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
3.846227639169141,-0.6835367740948496,-4.264184476317172,-1.9211099175988755,4.6847467243264225,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
3.398534397338606,-1.173136608237697,-4.844054306221833,-0.9959214313857201,5.1340162450498,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
4.338431427491059,-1.8417209411278295,-5.3751211212651775,-0.910602780872539,4.518574189459511,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
0.8165474630427623,7.053579486160409,0.25451461641492235,0.05411318302613832,7.415061441377878,28,28,Vielflieger,Free Checked Bag,0,2
2.6868190750642897,-1.2279746238280538,-4.398208958844774,-1.7635894404364558,5.418142981550536,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
4.854612206622589,-1.2587541786803234,-4.772007021183478,-1.7615288647441965,4.281909633338666,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
4.838995220905767,4.2071767637610495,4.904031822576332,0.8440494439242254,-2.2769490343075294,57,57,Gelegenheitsreisende,Free Hotel Meal,1,3
2.73125923421468,-0.9731437264901879,-4.308178653751337,-1.5107421879902727,5.306823725379214,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-4.830306770863565,8.020038182535936,1.1776388317662467,2.1730998797337833,-3.96397858259221,16,16,Sparsame Reisende,Exclusive Discounts,0,1
3.588968300473131,-1.4762351809929202,-4.960451901325345,-0.8930456119167092,4.853047311034568,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-4.9660018143177656,8.043960948972886,1.1954616334882127,2.232003713555379,-3.75240070001957,16,16,Sparsame Reisende,Exclusive Discounts,1,1
4.862993662143765,4.146303819901137,4.89875621594284,0.8760440450521116,-1.5493501431461416,57,57,Gelegenheitsreisende,Free Hotel Meal,0,3
2.0589470641588656,-0.9206564267487363,-4.799096127994608,-0.0396660386633827,4.883322779144919,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
3.733648917379945,-1.397597190090005,-5.216223676761842,-0.4412432427793025,5.376975992848496,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-11.285177995973076,1.1420144589089585,-0.1254346861338953,-1.9416658603720043,0.509424771663777,34,34,Business-Reisende,No Cancellation Fees,0,4
0.8870487802483087,7.054464286211733,0.24281824183384826,0.02694569267482816,7.4522342141137035,28,28,Vielflieger,Free Checked Bag,0,2
3.586006403052877,-0.13023771177885005,-4.072425020874469,-1.6794049893520482,4.963152585966214,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
1.8004169492738409,-0.4107932628929792,-4.107875998465509,-1.021563001736534,4.384604259766784,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
0.6403532527866789,6.7340897162615185,0.19612160740117868,-0.09386533670390262,7.574548834633974,28,28,Vielflieger,Free Checked Bag,0,2
2.563656657165831,-0.4815146734269037,-4.192372043893183,-1.257766210419411,4.0635998973667595,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
0.89591176530319,7.045529947237421,0.23809583970108683,0.015232916445518718,7.4457056467529386,28,28,Vielflieger,Free Checked Bag,1,2
4.446443698800627,4.647249710098988,4.557208464245774,0.9452360516841063,-0.8795421664007304,57,57,Gelegenheitsreisende,Free Hotel Meal,1,3
-11.244744009591368,1.1632551374846773,-0.12468892232903528,-1.938228518343612,0.556419390442938,34,34,Business-Reisende,No Cancellation Fees,0,4
-3.9724001263482833,8.03805246842571,1.1010932808555673,1.9259221027738163,-4.645097817321556,16,16,Sparsame Reisende,Exclusive Discounts,0,1
3.014713872928105,-0.7210601541103235,-4.501010896998298,-1.0082515171648785,4.580658606545773,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
5.171165082050024,3.6597194009368006,5.326119539017944,0.8337103767553931,-1.4996862407352634,57,57,Gelegenheitsreisende,Free Hotel Meal,0,3
-5.222667119185302,7.947393075183374,1.19889648125239,2.238493673936075,-3.9022947670359898,16,16,Sparsame Reisende,Exclusive Discounts,1,1
1.0742419479792347,7.109068511073099,0.23054871350185868,0.0027444567753818205,7.615644890448876,28,28,Vielflieger,Free Checked Bag,0,2
4.151338286256331,-0.3677534188085837,-4.195419330897938,-1.9893072613287348,5.254014043218219,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
3.490695670094234,-0.9590108698749216,-4.798990682802922,-0.8743742700798451,5.2020479211502035,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
-11.033519368885024,1.274215126889641,-0.12079309839898222,-1.920272056468252,0.8019163684814354,34,34,Business-Reisende,No Cancellation Fees,1,4
0.4208371489206777,6.984161177154945,0.29699269884888435,0.1474775409205007,7.126602762857819,28,28,Vielflieger,Free Checked Bag,1,2
2.6695453385491974,0.1313996101727526,-3.9281496880487623,-1.325508087730598,4.552681338198818,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
3.394125221640623,-0.7136676029306827,-4.733867328258185,-0.7061696247811908,4.888569793137336,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
2.663815507261936,-1.1153085891729566,-4.768121578439489,-0.7571666465541496,5.951805870518563,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-4.635666893830334,7.923551743179999,1.1388008318133305,2.042609919554642,-4.5086202500538,16,16,Sparsame Reisende,Exclusive Discounts,1,1
0.12799258885205989,6.651781585634506,0.25384457515369974,0.033969053819331574,7.21043534223973,28,28,Vielflieger,Free Checked Bag,1,2
2.66881548114494,-0.2609402646129023,-4.037002319377998,-1.6005580249245517,4.766428459819439,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-11.01515248829601,1.2838635697452867,-0.12045433994409827,-1.918710665761358,0.8232633745197417,34,34,Business-Reisende,No Cancellation Fees,0,4
4.636612889275328,-0.7984376360308868,-4.793255779429909,-1.2799070681693756,4.584260511603947,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-11.285177995973076,1.1420144589089585,-0.1254346861338953,-1.9416658603720043,0.509424771663777,34,34,Business-Reisende,No Cancellation Fees,0,4
1.8508578960631583,-0.22511556996326332,-4.095886732142068,-0.9176461216276417,5.426461468832331,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
5.590165823080828,3.7413245675827556,4.749417772124157,0.46643034962684427,-1.3372414400695423,57,57,Gelegenheitsreisende,Free Hotel Meal,0,3
4.709183086313727,4.4065221993178465,4.9212880624379185,0.9854315338530255,-0.7125820588992018,57,57,Gelegenheitsreisende,Free Hotel Meal,0,3
1.788894746340277,-0.44536226782383037,-4.103869826344279,-0.985815618426245,4.734055627402747,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
4.259547626340161,-0.5123920726490014,-4.594135960603418,-1.2303033935121261,4.799704208371411,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
2.6464534625428158,-0.982548555750284,-4.496974047987503,-1.0293079667439944,4.089662880725051,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
2.8338952733002993,-0.661699897188954,-4.379434274445623,-1.2240544868498935,5.3590835981961815,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
2.0120580997870396,-1.4052848695973805,-5.02007861386536,0.04301300394868024,4.746951720799918,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-5.140224871682135,7.970300632538052,1.1960616609915886,2.2304083475096244,-3.885607737486353,16,16,Sparsame Reisende,Exclusive Discounts,1,1
-4.941617205086599,7.9518990052942105,1.1735222499236304,2.156485806981677,-4.130842312723189,16,16,Sparsame Reisende,Exclusive Discounts,0,1
-11.285177995973076,1.1420144589089585,-0.1254346861338953,-1.9416658603720043,0.509424771663777,34,34,Business-Reisende,No Cancellation Fees,1,4
4.444337602755508,-1.4872769241924995,-5.266806607428351,-0.6537125467183333,3.9231527517449165,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-10.811568299591983,1.3908098963957967,-0.11669943638984748,-1.9014037279407257,1.0598801960048,34,34,Business-Reisende,No Cancellation Fees,0,4
5.046478477125873,-1.7583450697735563,-5.251506043988289,-1.2713073021873402,4.823348112037203,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
2.584392347024064,-0.8122075934995173,-4.6924572712429455,-0.5635786630707464,5.337917659860259,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
1.1780676816875564,7.049400414113274,0.19140376371722212,-0.0931929618786631,7.594884055606203,28,28,Vielflieger,Free Checked Bag,1,2
2.5350087140866706,-0.7077613401361388,-4.10618838307996,-1.762289584927812,5.464484729278033,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
1.5958897908434877,-0.16741504398948934,-4.040200448443787,-0.8022172384126858,4.900417485696805,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
1.0977354204817684,7.099328703027666,0.22304348163419596,-0.015513418389375033,7.615605601466708,28,28,Vielflieger,Free Checked Bag,0,2
-5.042514433864309,7.96124745203713,1.1849727853134344,2.194040145196964,-4.006257549878835,16,16,Sparsame Reisende,Exclusive Discounts,0,1
3.59670569464182,-1.8461611874761996,-4.898977412124546,-1.5582986971926536,5.597173851777809,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-4.812715999419936,8.104885312231895,1.1941045518208175,2.230533844920066,-3.6502666600892244,16,16,Sparsame Reisende,Exclusive Discounts,0,1
4.738443826796629,4.275023669387409,4.465618978725839,0.69535982648584,-0.8464480010454674,57,57,Gelegenheitsreisende,Free Hotel Meal,1,3
-11.298781111177682,1.1348685051323066,-0.1256855817754272,-1.9428222776287258,0.49361447763997246,34,34,Business-Reisende,No Cancellation Fees,1,4
3.468726148977819,-0.5285685312963099,-4.5388080580712185,-1.0908733606424006,4.807870111925003,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-11.323765776409484,1.121743624530609,-0.12614639854552046,-1.9449462542026863,0.4645759157032603,34,34,Business-Reisende,No Cancellation Fees,0,4
-10.913498470632078,1.337264198977003,-0.11857943485122258,-1.9100689349170983,0.9414113048867416,34,34,Business-Reisende,No Cancellation Fees,0,4
-4.024990436594121,8.01042586080944,1.1001233060057607,1.9214513369683452,-4.706221189084841,16,16,Sparsame Reisende,Exclusive Discounts,0,1
3.547517166512428,-0.5719106528428363,-4.351911891733461,-1.6352853601888988,4.962860577402287,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
3.3085121413893406,-0.8653750065393154,-4.168097117037221,-1.998430758932213,4.396987347887164,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
3.227944581031733,-0.33221419321579293,-4.082234780940541,-1.7023713494599102,5.1456416227932715,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
3.3415499581253263,-1.0775476619426656,-4.407860547649404,-1.7662580563398302,5.3646972424407195,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
2.526865820529058,-1.8083199072707046,-4.5706101719850905,-1.6809534127124337,5.192722939469892,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
2.2846855430042696,-0.6756739825893882,-4.217059402780139,-1.2780931936786413,5.0052701793560095,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-4.24749181111256,7.901735873890781,1.097768810305024,1.9085985854125778,-4.933041708951779,16,16,Sparsame Reisende,Exclusive Discounts,0,1
2.617275153437743,-0.6036540767106329,-4.645919875338023,-0.47700949475626286,4.696510607185885,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
2.1579507525310415,-0.00779736349766165,-3.9304612665630376,-1.280867669896625,5.491007691631911,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-4.574775658529041,8.007712610677231,1.151062505815982,2.0863878274587897,-4.23547460034273,16,16,Sparsame Reisende,Exclusive Discounts,1,1
0.008748863002189022,6.798387474059048,0.30043046661850814,0.1406095264789613,6.68567295068487,28,28,Vielflieger,Free Checked Bag,1,2
4.914919273844941,-1.2122002934015235,-4.655029967971358,-2.0051603559176776,4.592224971817766,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
2.249081207139402,-1.2421094033832416,-4.545596788215747,-1.0737220885090224,5.710994810764154,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
3.1597578335896372,-0.9656501399278243,-4.371987506796412,-1.6931051994840534,5.276953518546719,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
5.183754872450723,-0.9234518097532762,-4.3673455099045215,-2.4644485236848324,5.341065071465934,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-4.496551125834558,7.938637444215784,1.1289854386539273,2.011528387912044,-4.5718840015399165,16,16,Sparsame Reisende,Exclusive Discounts,0,1
-4.972594857170064,7.9547691825451725,1.1770378142832447,2.1680158087225667,-4.092592070520838,16,16,Sparsame Reisende,Exclusive Discounts,1,1
1.5853631748860935,-1.5015586375599659,-4.707655686692087,-0.646553745966334,5.288651447313256,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
0.28061141797917877,6.619033414120583,0.2160626401066439,-0.0566388739684176,7.247979632336991,28,28,Vielflieger,Free Checked Bag,1,2
3.026293513854733,-0.637675499006145,-4.271187442356089,-1.4669162634483888,4.482971141559856,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
3.2501670851346303,-1.4115722510129556,-4.548167195980613,-1.6085103371047325,4.934970898443734,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
2.154318119124406,-0.7987418567717195,-4.3596086229937026,-1.0685256603071487,5.3334840011847255,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
1.1715724016387579,7.107996051795206,0.21357659363780002,-0.03686581184505311,7.664122923703735,28,28,Vielflieger,Free Checked Bag,1,2
1.945978316517778,-0.5818170125743833,-4.019898492640752,-1.5324281239704414,5.708682046395211,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-4.941734564031803,8.041712511630815,1.1927076132680454,2.2229713492790335,-3.7823651465993864,16,16,Sparsame Reisende,Exclusive Discounts,0,1
3.9856542308916882,-0.6658239190305258,-4.276020079504278,-1.965627209972694,4.667913332534505,26,26,Premium-Reisende,1 Night Free Hotel with Flight,1,0
2.8615343354205702,-0.3700442906483971,-4.240654783496453,-1.2902679205094092,5.6527588566481075,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
0.179857869296014,6.453129586713786,0.19625211666615727,-0.10715366648486446,7.395011331240377,28,28,Vielflieger,Free Checked Bag,0,2
-11.2099007876534,1.1815588899452942,-0.12404627449508876,-1.9352664539544788,0.5969161130899319,34,34,Business-Reisende,No Cancellation Fees,0,4
4.547592807366996,-1.1749752529890016,-4.744413218812449,-1.6307140402045626,5.154564072433913,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
3.910750272874719,-0.9685285697531174,-4.276997504201916,-2.2300060823584165,5.418478064691721,26,26,Premium-Reisende,1 Night Free Hotel with Flight,0,0
-4.8548637389438,7.958010800261501,1.166697698032232,2.1346647626164907,-4.183077725759705,16,16,Sparsame Reisende,Exclusive Discounts,0,1
4.123793833251095,4.626640917877685,4.596562473020153,1.044389014333842,-0.9215083852372565,57,57,Gelegenheitsreisende,Free Hotel Meal,1,3
